coarse_agg_weight,fine_agg_weight,current_weight,fly_ash_weight,AEA_dose,type_awra_dose,W/(C+P),design_strength,actual_strength,poor_strength,overdesign
17530,12270,5255,1315,0.61,3.96,0.35,4500,5360,no,1.191111111
19300,13380,5785,1445,0.5,3.98,0.37,4500,5930,no,1.317777778
17550,12190,5250,1320,0.49,4.02,0.37,4500,6280,no,1.395555556
17540,12190,5250,1320,0.49,4.02,0.37,4500,6400,no,1.422222222
17550,12140,5275,1310,0.46,4.01,0.37,4500,6340,no,1.408888889
17580,12200,5255,1315,0.49,3.96,0.35,4500,6360,no,1.413333333
17640,12260,5255,1325,0.3,3.95,0.39,4500,5760,no,1.28
17530,12420,5265,1340,0.29,4,0.38,4500,6190,no,1.375555556
19290,13390,5785,1450,0.28,3.98,0.38,4500,5350,no,1.188888889
19270,13390,5815,1455,0.28,3.96,0.38,4500,5290,no,1.175555556
19320,13380,5800,1440,0.28,4.03,0.38,4500,5200,no,1.155555556
19300,13380,5800,1455,0.28,3.97,0.38,4500,5470,no,1.215555556
12270,8590,3680,930,0.34,3.99,0.38,4500,4980,no,1.106666667
19310,13520,5810,1450,0.44,4.02,0.38,4500,5490,no,1.22
19340,13450,5785,1445,0.43,3.98,0.38,4500,5780,no,1.284444444
10470,7450,3165,785,0.47,3.95,0.39,4500,5390,no,1.197777778
19360,13540,5830,1445,0.39,4.01,0.38,4500,5710,no,1.268888889
19350,13530,5795,1440,0.43,3.98,0.39,4500,5730,no,1.273333333
19300,13510,5795,1440,0.4,3.98,0.38,4500,5430,no,1.206666667
19300,13460,5815,1450,0.44,4.02,0.38,4500,5410,no,1.202222222
19370,13610,5805,1450,0.45,3.97,0.38,4500,5630,no,1.251111111
19320,13500,5795,1455,0.42,3.97,0.38,4500,5750,no,1.277777778
19310,13400,5785,1460,0.46,3.98,0.38,4500,5030,no,1.117777778
19290,13440,5815,1460,0.49,4.01,0.38,4500,5460,no,1.213333333
19370,13430,5785,1440,0.48,3.99,0.38,4500,4590,no,1.02
19210,13410,5790,1445,0.46,4.04,0.38,4500,4870,no,1.082222222
19350,13460,5795,1440,0.51,3.98,0.38,4500,4930,no,1.095555556
19290,13470,5785,1445,0.48,3.98,0.38,4500,4700,no,1.044444444
19300,13420,5815,1465,0.49,4.01,0.38,4500,4700,no,1.044444444
19360,13470,5815,1450,0.47,3.96,0.38,4500,5370,no,1.193333333
19180,13330,5790,1455,0.48,3.98,0.38,4500,5250,no,1.166666667
19230,13520,5790,1450,0.5,3.98,0.38,4500,4620,no,1.026666667
19320,13430,5795,1655,0.47,3.87,0.37,4500,4870,no,1.082222222
19250,13500,5790,1440,0.48,4.04,0.38,4500,5280,no,1.173333333
19280,13540,5785,1450,0.54,3.98,0.38,4500,4690,no,1.042222222
19300,13500,5785,1445,0.54,3.98,0.38,4500,4590,no,1.02
19280,13490,5790,1445,0.48,4.04,0.38,4500,4810,no,1.068888889
19270,13450,5780,1460,0.44,4.03,0.38,4500,5210,no,1.157777778
19300,13480,5790,1445,0.5,3.98,0.38,4500,5030,no,1.117777778
17550,12330,5270,1305,0.53,4.02,0.38,4500,3420,yes,0.76
17620,12300,5290,1305,0.53,4,0.38,4500,3760,yes,0.835555556
17490,12240,5255,1305,0.55,4.02,0.38,4500,3230,yes,0.717777778
17550,12230,5285,1320,0.51,3.94,0.38,4500,3510,yes,0.78
17580,12280,5295,1310,0.51,4,0.38,4500,4030,yes,0.895555556
17610,12170,5285,1320,0.44,4,0.38,4500,5310,no,1.18
17530,12210,5270,1330,0.44,4,0.38,4500,5980,no,1.328888889
17570,12240,5265,1310,0.44,4.02,0.38,4500,5430,no,1.206666667
17560,12120,5275,1395,0.41,3.96,0.37,4500,6050,no,1.344444444
10960,7810,3310,830,0.45,3.96,0.39,4500,5050,no,1.122222222
15770,11240,4755,1200,0.28,3.96,0.36,4500,6710,no,1.491111111
14040,9680,4225,1060,0.35,4.01,0.36,4500,6060,no,1.346666667
17580,12410,5260,1495,0.33,3.91,0.35,4500,6420,no,1.426666667
17580,12410,5260,1495,0.33,3.91,0.35,4500,5800,no,1.288888889
19260,13460,5815,1455,0.33,3.96,0.35,4500,6460,no,1.435555556
17570,12200,5265,1345,0.34,3.99,0.34,4500,5730,no,1.273333333
17560,12140,5275,1370,0.35,3.97,0.34,4500,5200,no,1.155555556
18420,12700,5515,1400,0.58,3.99,0.34,4500,5560,no,1.235555556
17580,12300,5270,1350,0.29,3.99,0.33,4500,5780,no,1.284444444
12270,8600,3710,940,0.35,3.96,0.37,4500,5740,no,1.275555556
17590,12470,5250,1330,0.44,4.01,0.38,4500,5750,no,1.277777778
17560,12360,5255,1305,0.44,4.02,0.36,4500,5070,no,1.126666667
14040,9860,4205,1045,0.33,3.96,0.38,4500,4700,no,1.044444444
17170,12020,5265,1310,0.46,4.02,0.38,4500,4850,no,1.077777778
17130,12100,5270,1290,0.53,4.02,0.37,4500,4880,no,1.084444444
13650,9580,4210,1050,0.59,4.03,0.39,4500,4240,yes,0.942222222
13690,9720,4225,1055,0.59,4.02,0.39,4500,4520,no,1.004444444
17210,11940,5250,1340,0.6,4.01,0.36,4500,5090,no,1.131111111
13650,9730,4200,1060,0.59,3.95,0.38,4500,4770,no,1.06
18840,13200,5780,1500,0.63,3.96,0.35,4500,4250,yes,0.944444444
17220,12000,5260,1340,0.68,3.94,0.35,4500,4830,no,1.073333333
18800,13200,5785,1525,0.69,3.94,0.36,4500,4660,no,1.035555556
17170,11990,5250,1330,0.66,4.01,0.37,4500,4500,no,1
17210,11990,5265,1350,0.68,3.93,0.37,4500,4620,no,1.026666667
18860,13200,5810,1455,0.68,3.96,0.37,4500,4630,no,1.028888889
13670,9800,4215,1050,0.46,3.95,0.38,4500,4320,yes,0.96
18120,12910,5525,1375,0.44,4,0.39,4500,5430,no,1.206666667
11200,7920,3420,890,0.47,3.99,0.38,4500,4800,no,1.066666667
17170,12050,5285,1320,0.43,4,0.37,4500,4930,no,1.095555556
17200,12090,5275,1335,0.4,3.93,0.37,4500,5110,no,1.135555556
12100,8770,3695,925,0.46,4.94,0.38,4500,5720,no,1.271111111
17270,12360,5260,1325,0.4,4.98,0.36,4500,5900,no,1.311111111
19110,13700,5825,1500,0.33,4.91,0.37,4500,5710,no,1.268888889
17310,12230,5260,1350,0.34,4.96,0.33,4500,5510,no,1.224444444
17290,12360,5260,1360,0.31,4.95,0.37,4500,5480,no,1.217777778
17280,12430,5265,1360,0.28,4.95,0.36,4500,5400,no,1.2
17280,12300,5260,1325,0.34,4.98,0.36,4500,5560,no,1.235555556
17280,12390,5260,1365,0.34,4.95,0.36,4500,5790,no,1.286666667
6910,4960,2135,530,0.33,4.95,0.34,4500,6510,no,1.446666667
17260,12560,5260,1330,0.35,4.98,0.36,4500,6010,no,1.335555556
17270,12390,5265,1360,0.4,4.95,0.37,4500,5930,no,1.317777778
17290,12420,5265,1320,0.38,4.98,0.37,4500,6070,no,1.348888889
17260,12370,5275,1340,0.38,4.96,0.37,4500,6290,no,1.397777778
17270,12330,5275,1310,0.53,4.98,0.35,4500,4150,yes,0.922222222
17270,12250,5255,1330,0.53,4.98,0.36,4500,4970,no,1.104444444
17340,12210,5255,1330,0.59,4.98,0.37,4500,4540,no,1.008888889
13810,9870,4210,1045,0.57,4.95,0.36,4500,4540,no,1.008888889
17270,12180,5265,1340,0.43,4.97,0.37,4500,5890,no,1.308888889
17340,12210,5285,1360,0.56,4.94,0.37,4500,5440,no,1.208888889
17210,12250,5255,1320,0.43,4.99,0.37,4500,5400,no,1.2
17260,12250,5285,1385,0.42,4.98,0.37,4500,5430,no,1.206666667
17300,12090,5260,1330,0.44,4.98,0.34,4500,5700,no,1.266666667
17260,12230,5245,1320,0.4,5,0.35,4500,5390,no,1.197777778
17370,12230,5250,1340,0.44,4.98,0.34,4500,5450,no,1.211111111
17320,12110,5260,1330,0.44,4.98,0.33,4500,5480,no,1.217777778
12940,9170,3940,980,0.43,4.96,0.37,4500,5510,no,1.224444444
17280,12120,5245,1305,0.43,5.01,0.32,4500,4930,no,1.095555556
17300,12130,5270,1330,0.38,4.97,0.33,4500,3790,yes,0.842222222
12150,8480,3670,930,0.38,4.96,0.36,4500,4630,no,1.028888889
17260,12090,5240,1315,0.3,5,0.37,4500,5120,no,1.137777778
18160,12780,5520,1530,0.33,4.88,0.35,4500,5120,no,1.137777778
18130,12700,5510,1380,0.24,4.99,0.36,4500,5700,no,1.266666667
18170,12680,5525,1390,0.34,4.97,0.34,4500,5190,no,1.153333333
18170,12680,5510,1380,0.35,4.99,0.36,4500,5060,no,1.124444444
17350,12100,5245,1355,0.44,4.97,0.36,4500,3690,yes,0.82
17840,12060,5255,1310,0.44,4.98,0.37,4500,5270,no,1.171111111
17620,12200,5270,1315,0.43,5.01,0.35,4500,4810,no,1.068888889
5280,3680,1580,385,0.46,5.04,0.31,4500,6410,no,1.424444444
7140,5020,2090,525,0.5,4.93,0.33,4500,6040,no,1.342222222
17700,12060,5265,1305,0.46,5.02,0.38,4500,5100,no,1.133333333
10560,7260,3160,795,0.46,5.01,0.36,4500,4600,no,1.022222222
14200,9600,4190,1065,0.46,5.02,0.38,4500,4820,no,1.071111111
17600,12480,5275,1325,0.36,4.95,0.39,4500,4980,no,1.106666667
17740,12500,5290,1315,0.44,5,0.4,4500,4740,no,1.053333333
17660,12560,5270,1310,0.29,5.02,0.4,4500,5460,no,1.213333333
17925,13300,5540,1385,1.07,3.99,0.35,4500,3800,yes,0.844444444
17190,12450,5298,1320,0.54,3.93,0.36,4500,4850,no,1.077777778
10290,7500,3168,780,0.66,4.05,0.33,4500,5870,no,1.304444444
19025,13775,5860,1450,0.76,3.94,0.36,4500,5910,no,1.313333333
18925,13550,5805,1465,0.88,3.96,0.38,4500,6760,no,1.502222222
18950,13575,5815,1450,0.87,4.02,0.37,4500,5790,no,1.286666667
17200,12450,5285,1320,0.69,4,0.37,4500,4880,no,1.084444444
17250,12325,5280,1315,0.53,4,0.36,4500,5680,no,1.262222222
17175,12300,5285,1320,0.63,4.06,0.36,4500,5400,no,1.2
12025,8700,3695,925,0.48,3.98,0.38,4500,5140,no,1.142222222
17200,12350,5285,1320,0.47,3.94,0.36,4500,5550,no,1.233333333
13800,9950,4230,1055,0.55,4.01,0.37,4500,5220,no,1.16
12000,8625,3720,920,0.48,3.88,0.36,4500,4760,no,1.057777778
10375,7650,3170,790,0.59,3.94,0.35,4500,5010,no,1.113333333
17275,12750,5315,1320,0.42,3.98,0.36,4500,5590,no,1.242222222
13775,10350,4230,1055,0.42,4.01,0.36,4500,5510,no,1.224444444
18150,13125,5545,1390,0.48,3.98,0.34,4500,6850,no,1.522222222
17350,12800,5300,1315,0.5,3.99,0.34,4500,5460,no,1.213333333
11250,8250,3465,860,0.47,3.98,0.35,4500,5610,no,1.246666667
17250,12625,5280,1315,0.59,4,0.38,4500,5550,no,1.233333333
17175,12700,5275,1315,1.38,4.01,0.38,4500,5480,no,1.217777778
17225,12600,5305,1325,1.35,3.98,0.36,4500,5640,no,1.253333333
17200,12675,5285,1320,1.26,4,0.36,4500,6250,no,1.388888889
17225,12625,5285,1320,1.34,4,0.37,4500,5780,no,1.284444444
17250,12550,5275,1315,1.94,4.01,0.34,4500,5480,no,1.217777778
17175,12525,5280,1320,1.35,4,0.35,4500,5210,no,1.157777778
17175,12550,5275,1320,1.69,4,0.36,4500,5450,no,1.211111111
17175,12575,5290,1315,1.94,4,0.35,4500,5540,no,1.231111111
17225,12475,5315,1320,1.92,3.98,0.34,4500,5520,no,1.226666667
17150,12650,5275,1320,1.94,4,0.34,4500,5040,no,1.12
17175,12550,5275,1315,1.94,4.01,0.34,4500,4580,no,1.017777778
17175,12575,5290,1320,1.94,3.99,0.34,4500,5110,no,1.135555556
17150,12525,5295,1320,1.94,3.99,0.34,4500,4940,no,1.097777778
17175,12675,5360,1315,1.92,3.96,0.33,4500,4950,no,1.1
17225,12600,5300,1315,2.51,3.99,0.33,4500,5550,no,1.233333333
17225,12475,5275,1320,2.43,4,0.34,4500,5640,no,1.253333333
17200,12525,5275,1320,2.53,4,0.33,4500,5110,no,1.135555556
17275,12750,5275,1320,2.49,4,0.33,4500,4760,no,1.057777778
15725,11150,4750,1190,0.62,3.97,0.35,4500,5480,no,1.217777778
17250,12550,5300,1320,0.72,3.99,0.33,4500,4640,no,1.031111111
17375,12675,5275,1320,0.59,4,0.36,4500,5330,no,1.184444444
16680,12760,5340,1320,0.75,3.96,0.34,4500,5550,no,1.233333333
18440,13800,5815,1450,0.85,4.01,0.36,4500,6420,no,1.426666667
18400,13800,5815,1460,0.84,4,0.36,4500,6870,no,1.526666667
18400,13760,5815,1460,0.84,4,0.36,4500,6540,no,1.453333333
18380,13700,5770,1485,1.16,3.97,0.37,4500,5400,no,1.2
18520,13700,5775,1465,1.18,4.02,0.37,4500,5380,no,1.195555556
16660,12460,5250,1340,0.83,3.96,0.35,4500,6320,no,1.404444444
16680,12440,5265,1330,0.82,4,0.39,4500,6450,no,1.433333333
18360,13720,5800,1450,0.94,4.01,0.36,4500,5970,no,1.326666667
18460,13740,5850,1445,0.92,3.95,0.34,4500,6910,no,1.535555556
18340,13760,5795,1450,0.87,4.02,0.36,4500,7020,no,1.56
17220,12580,5305,1320,0.78,3.98,0.31,4500,6490,no,1.442222222
17120,12560,5290,1330,0.97,3.99,0.32,4500,6350,no,1.411111111
17380,12680,5360,1355,0.86,3.93,0.36,4500,6750,no,1.5
17240,12640,5270,1390,1.13,3.96,0.35,4500,6770,no,1.504444444
17220,12680,5285,1325,1.1,3.99,0.32,4500,7960,no,1.768888889
17200,12680,5245,1425,1.45,3.96,0.33,4500,6670,no,1.482222222
17320,12580,5280,1340,1.39,3.99,0.33,4500,6630,no,1.473333333
17260,12580,5250,1310,0.53,4.02,0.39,4500,6750,no,1.5
17240,12860,5260,1315,1.38,4.02,0.35,4500,7660,no,1.702222222
17160,12420,5265,1330,1.59,4,0.35,4500,6340,no,1.408888889
17200,12820,5290,1315,0.45,4,0.39,4500,6330,no,1.406666667
17220,12620,5305,1315,0.39,3.99,0.38,4500,5840,no,1.297777778
12020,8660,3710,920,0.45,3.93,0.38,4500,5170,no,1.148888889
17160,12420,5320,1365,0.39,3.98,0.37,4500,5560,no,1.235555556
12120,8680,3750,935,0.38,3.93,0.38,4500,5810,no,1.291111111
14660,10560,4460,1130,0.43,4.01,0.38,4500,7260,no,1.613333333
11240,8120,3405,850,0.4,4.04,0.39,4500,6220,no,1.382222222
15500,11220,4750,1235,0.38,3.98,0.38,4500,6930,no,1.54
17140,12380,5265,1325,0.35,4.01,0.38,4500,6410,no,1.424444444
17200,12520,5305,1335,0.36,3.95,0.38,4500,6200,no,1.377777778
7760,5600,2370,585,0.34,3.99,0.39,4500,5720,no,1.271111111
8560,6260,2615,660,0.4,4.03,0.39,4500,5390,no,1.197777778
17160,12560,5275,1305,0.35,4.04,0.37,4500,5350,no,1.188888889
17180,12980,5285,1320,0.35,4.03,0.39,4500,5630,no,1.251111111
6000,4340,1865,465,0.52,4.03,0.36,4500,6230,no,1.384444444
14520,10540,4525,1095,0.44,3.99,0.36,4500,5880,no,1.306666667
6640,3820,1630,385,0.4,3.87,0.38,4500,6880,no,1.528888889
15440,11300,4730,1180,0.49,3.99,0.34,4500,5020,no,1.115555556
17220,12420,5290,1300,0.83,3.98,0.34,4500,5650,no,1.255555556
17260,12440,5265,1310,0.84,3.98,0.33,4500,5550,no,1.233333333
17740,13610,5270,1310,0.68,4.01,0.33,4500,5870,no,1.304444444
17810,13290,5275,1310,0.69,4.01,0.32,4500,5910,no,1.313333333
17800,13390,5310,1330,0.67,3.98,0.33,4500,6900,no,1.533333333
17770,13350,5285,1325,0.68,3.99,0.31,4500,7000,no,1.555555556
17730,13090,5290,1325,0.72,3.99,0.3,4500,6310,no,1.402222222
17410,12850,5270,1330,1.07,4,0.33,4500,5470,no,1.215555556
17460,12850,5285,1315,0.93,4,0.33,4500,5730,no,1.273333333
17370,12930,5275,1320,1.21,4,0.32,4500,6170,no,1.371111111
17390,12840,5315,1320,1.21,3.98,0.32,4500,4720,no,1.048888889
17410,13090,5305,1330,1.21,3.98,0.32,4500,4890,no,1.086666667
17370,12820,5290,1355,1.2,3.97,0.3,4500,5790,no,1.286666667
17490,12830,5285,1305,1.21,4.01,0.31,4500,5320,no,1.182222222
17340,12820,5280,1340,1.2,3.99,0.3,4500,5600,no,1.244444444
17340,12810,5275,1310,1.21,4.01,0.3,4500,5220,no,1.16
17460,12850,5290,1315,1.26,4,0.33,4500,4750,no,1.055555556
17370,12830,5310,1360,1.24,3.96,0.32,4500,5110,no,1.135555556
17440,12900,5275,1315,1.28,4.01,0.32,4500,4940,no,1.097777778
19230,14220,5820,1445,1.26,4.02,0.32,4500,5050,no,1.122222222
19130,14230,5840,1505,1.26,3.98,0.32,4500,5150,no,1.144444444
19190,14210,5810,1470,1.27,3.96,0.32,4500,5950,no,1.322222222
19220,14290,5805,1485,1.27,3.95,0.3,4500,6300,no,1.4
17470,13030,5290,1310,0.69,4,0.33,4500,6070,no,1.348888889
19140,14440,5825,1475,0.74,3.95,0.33,4500,5420,no,1.204444444
19190,14260,5795,1440,1.06,3.98,0.32,4500,5950,no,1.322222222
19190,14100,5820,1440,1.11,4.02,0.33,4500,5380,no,1.195555556
17380,12870,5290,1310,1.07,4,0.31,4500,5370,no,1.193333333
19120,14310,5810,1440,1.07,3.97,0.32,4500,5450,no,1.211111111
19160,14290,5790,1460,0.99,3.97,0.32,4500,5410,no,1.202222222
17420,12950,5275,1335,1.07,3.99,0.32,4500,6410,no,1.424444444
19200,14370,5825,1460,1.11,4.01,0.32,4500,4670,no,1.037777778
19160,14380,5805,1450,1.2,3.97,0.32,4500,5550,no,1.233333333
19180,14370,5800,1450,1.26,3.97,0.33,4500,5480,no,1.217777778
19140,14360,5795,1465,1.27,4.02,0.33,4500,6260,no,1.391111111
19140,14220,5790,1485,1.47,3.96,0.32,4500,6750,no,1.5
19150,14110,5845,1455,1.44,4,0.31,4500,5490,no,1.22
19170,14140,5815,1455,1.46,3.96,0.31,4500,5430,no,1.206666667
17370,12910,5290,1355,1.53,3.97,0.31,4500,6040,no,1.342222222
19120,14260,5800,1455,1.9,3.97,0.32,4500,5380,no,1.195555556
19190,14450,5800,1450,1.9,3.97,0.32,4500,5330,no,1.184444444
17430,13140,5285,1310,2.15,4,0.32,4500,5220,no,1.16
17460,13090,5285,1360,2.02,3.97,0.33,4500,5450,no,1.211111111
19130,14340,5825,1480,2.21,4,0.31,4500,5630,no,1.251111111
17380,12880,5275,1350,1.3,3.98,0.34,4500,4570,no,1.015555556
17440,12910,5265,1330,1.31,4,0.36,4500,4830,no,1.073333333
17470,12840,5280,1350,1.45,3.98,0.34,4500,5700,no,1.266666667
17420,12870,5335,1345,1.44,3.95,0.34,4500,5830,no,1.295555556
19170,14180,5805,1470,1.45,3.96,0.34,4500,6140,no,1.364444444
17400,12810,5275,1320,1.47,4,0.34,4500,5880,no,1.306666667
13230,13320,5274,1320,0.85,4,0.38,4500,3300,yes,0.733333333
13230,13320,5274,1320,0.85,4,0.38,4500,4820,no,1.071111111
13230,13320,5274,1320,0.85,4,0.38,4500,3300,yes,0.733333333
13200,13720,5300,1315,0.53,3.99,0.39,4500,4690,no,1.042222222
13180,13880,5295,1310,0.55,4,0.39,4500,5050,no,1.122222222
19275,12750,5795,1450,0.87,3.04,0.36,4500,5630,no,1.251111111
19350,12975,5805,1460,0.87,2.97,0.37,4500,5390,no,1.197777778
19225,12775,5790,1450,0.87,2.98,0.36,4500,4630,no,1.028888889
19250,13150,5825,1465,0.81,2.96,0.36,4500,5230,no,1.162222222
19275,12875,5785,1455,0.87,2.98,0.36,4500,4770,no,1.06
19275,12675,5810,1450,0.92,2.98,0.34,4500,4660,no,1.035555556
19400,13075,5795,1455,0.76,2.98,0.36,4500,5790,no,1.286666667
19250,12950,5900,1460,0.77,2.93,0.36,4500,4730,no,1.051111111
19275,12875,5800,1450,0.78,2.98,0.36,4500,4710,no,1.046666667
17575,11550,5280,1315,0.66,2.97,0.35,4500,4880,no,1.084444444
17525,11475,5270,1315,0.53,2.98,0.35,4500,5610,no,1.246666667
17525,11650,5255,1315,0.62,2.98,0.36,4500,5930,no,1.317777778
17500,11700,5275,1315,0.68,3.03,0.37,4500,6350,no,1.411111111
17500,11575,5255,1320,0.68,2.98,0.37,4500,6680,no,1.484444444
18425,12375,5520,1390,0.59,3.01,0.36,4500,6650,no,1.477777778
18450,12325,5525,1385,0.58,3.01,0.38,4500,5780,no,1.284444444
17430,13440,4884,1218,0.51,0,0.36,4500,5690,no,1.264444444
17520,13350,4872,1218,0.41,0,0.36,4500,7030,no,1.562222222
17370,13440,4872,1224,0.46,0,0.35,4500,5660,no,1.257777778
17430,13380,4902,1224,0.49,0,0.37,4500,4960,no,1.102222222
17430,13290,4872,1218,0.51,0,0.37,4500,7990,no,1.775555556
17340,13320,4878,1224,0.44,0,0.37,4500,5940,no,1.32
17400,13380,4878,1218,0.69,0,0.33,4500,5790,no,1.286666667
17400,13230,4872,1224,0.71,0,0.37,4500,5710,no,1.268888889
17340,13470,4872,1218,0.59,0,0.31,4500,5450,no,1.211111111
8700,6750,2448,606,0.59,0,0.37,4500,4640,no,1.031111111
17475,13600,4890,1215,0.57,0,0.37,4500,6080,no,1.351111111
17425,13525,4900,1215,0.57,0,0.37,4500,4660,no,1.035555556
17450,13325,4875,1215,0.57,0,0.37,4500,5630,no,1.251111111
17550,13275,4885,1215,0.54,0,0.36,4500,4770,no,1.06
17400,13460,4925,1225,0.39,0,0.38,4500,5700,no,1.266666667
17360,13580,4870,1215,0.39,0,0.4,4500,5670,no,1.26
17400,13400,4870,1220,0.31,0,0.35,4500,5160,no,1.146666667
17060,13180,4905,1210,0.57,0,0.37,4500,5840,no,1.297777778
19375,15250,5385,1380,0.53,0,0.3,4500,5590,no,1.242222222
19325,15600,5380,1415,0.7,0,0.31,4500,5750,no,1.277777778
19350,15275,5385,1430,0.7,0,0.3,4500,4680,no,1.04
17575,13875,4885,1235,0.73,0,0.31,4500,5100,no,1.133333333
17600,13925,4895,1240,0.74,0,0.31,4500,5320,no,1.182222222
17675,14175,4895,1255,0.68,0,0.31,4500,5230,no,1.162222222
8880,6720,2442,612,0.62,0,0.3,4500,4820,no,1.071111111
8880,6720,2454,612,0.65,0,0.3,4500,7910,no,1.757777778
17850,13890,4896,1224,0.39,0,0.29,4500,5680,no,1.262222222
17790,13650,4890,1218,0.41,0,0.34,4500,5310,no,1.18
17790,13740,4902,1218,0.39,0,0.34,4500,4810,no,1.068888889
17790,13620,4890,1224,0.41,0,0.34,4500,4280,yes,0.951111111
17790,13650,4890,1218,0.41,0,0.34,4500,5810,no,1.291111111
17760,13590,4890,1218,0.39,0,0.33,4500,6640,no,1.475555556
17820,13650,4878,1218,0.43,0,0.33,4500,6610,no,1.468888889
17760,13590,4890,1218,0.39,0,0.33,4500,6640,no,1.475555556
12825,9325,3425,850,0.45,0,0.3,4500,5060,no,1.124444444
15200,11900,4155,1040,0.3,0,0.31,4500,4760,no,1.057777778
19650,15175,5375,1340,0.35,0,0.32,4500,5190,no,1.153333333
3600,2825,980,245,0,0,0.34,4500,6530,no,1.451111111
3625,2775,1095,245,0.29,0,0.31,4500,4780,no,1.062222222
13325,10650,3685,910,0.42,0,0.34,4500,4660,no,1.035555556
11550,9075,3275,825,0.5,0,0.3,4500,5090,no,1.131111111
17775,13100,4905,1220,0.43,0,0.35,4500,5430,no,1.206666667
17750,13300,4885,1230,0.83,0,0.35,4500,5450,no,1.211111111
17750,13550,4955,1220,0.82,0,0.35,4500,5680,no,1.262222222
17800,13725,4925,1220,0.92,0,0.35,4500,5350,no,1.188888889
14225,11025,3915,975,0.77,0,0.36,4500,6600,no,1.466666667
17775,14150,4900,1220,0.71,0,0.36,4500,6390,no,1.42
19780,15040,5370,1335,0.19,0,0.3,4500,6600,no,1.466666667
19540,15160,5380,1350,0.45,0,0.31,4500,7780,no,1.728888889
19520,15040,5405,1345,0.46,0,0.31,4500,5930,no,1.317777778
19560,15080,5370,1345,0.34,0,0.34,4500,6300,no,1.4
17720,13500,5030,1260,0.33,0,0.32,4500,6310,no,1.402222222
17740,13820,4930,1235,0.34,0,0.32,4500,6140,no,1.364444444
17720,13660,4880,1235,0.51,0,0.32,4500,6630,no,1.473333333
17800,13720,4910,1235,0.34,0,0.32,4500,7520,no,1.671111111
17800,13720,4910,1235,0.34,0,0.32,4500,7560,no,1.68
17680,13660,4890,1230,0.46,0,0.34,4500,6350,no,1.411111111
17760,13700,4890,1220,0.46,0,0.3,4500,6640,no,1.475555556
17720,13620,4890,1260,0.5,0,0.32,4500,6820,no,1.515555556
17740,13600,4910,1205,0.51,0,0.32,4500,5880,no,1.306666667
19560,15020,5375,1345,0.51,0,0.32,4500,5350,no,1.188888889
19640,15000,5390,1345,0.49,0,0.31,4500,5470,no,1.215555556
17800,12820,4865,1215,0.49,0,0.34,4500,6920,no,1.537777778
17920,12720,4985,1225,0.39,0,0.33,4500,6930,no,1.54
17920,12720,4900,1220,0.51,0,0.34,4500,6710,no,1.491111111
17920,12720,4900,1220,0.51,0,0.34,4500,6680,no,1.484444444
17700,12720,4885,1210,0.51,0,0.34,4500,6620,no,1.471111111
17720,13000,4885,1225,0.41,0,0.33,4500,7040,no,1.564444444
17720,13000,4885,1225,0.41,0,0.33,4500,6560,no,1.457777778
17700,12800,4940,1230,0.5,0,0.32,4500,6010,no,1.335555556
17920,12760,4915,1225,0.49,0,0.34,4500,6340,no,1.408888889
17920,12760,4915,1225,0.49,0,0.34,4500,6860,no,1.524444444
19620,14180,5375,1340,0.49,0,0.34,4500,7030,no,1.562222222
17780,12900,4900,1220,0.54,0,0.3,4500,5610,no,1.246666667
17760,13000,4880,1245,0.6,0,0.31,4500,5280,no,1.173333333
17860,12900,4905,1230,0.51,0,0.32,4500,6310,no,1.402222222
17780,12800,4940,1205,0.6,0,0.33,4500,5710,no,1.268888889
17820,12900,4890,1225,0.61,0,0.34,4500,5890,no,1.308888889
17840,12820,4910,1335,0.69,0,0.34,4500,7040,no,1.564444444
17800,12780,4905,1230,0.49,0,0.33,4500,6520,no,1.448888889
19560,14080,5370,1390,0.59,0,0.33,4500,6990,no,1.553333333
19600,14080,5370,1455,0.59,0,0.33,4500,6500,no,1.444444444
19620,14240,5375,1340,0.7,0,0.33,4500,6780,no,1.506666667
18680,13440,5125,1275,0.75,0,0.35,4500,6510,no,1.446666667
17780,12840,4895,1240,0.75,0,0.34,4500,6220,no,1.382222222
17820,13100,4935,1220,0.75,0,0.34,4500,6070,no,1.348888889
19620,14220,5370,1375,0.55,0,0.35,4500,6820,no,1.515555556
19640,14240,5410,1330,0.55,0,0.34,4500,6510,no,1.446666667
17780,13000,4895,1245,0.5,0,0.34,4500,6380,no,1.417777778
19620,14360,5400,1350,0.5,0,0.36,4500,5890,no,1.308888889
19580,14200,5370,1340,0.51,0,0.34,4500,5710,no,1.268888889
17800,12860,4900,1255,0.49,0,0.34,4500,6720,no,1.493333333
